vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
1N4BL4FW9LC177724,2020,Nissan,Altima,2.5 Platinum ,26275,45917,Automatic,AWD,Gas,25,35,Gun Metallic,Charcoal, Hyattsville, MD
JHLRM4H76CC029545,2012,Honda,CR-V,EX-L ,18900,70564,Automatic,4WD,Gas,22,30,Gray,Gray, American Fork, UT
JTDKN3DU3A0049980,2010,Toyota,Prius,Two,7500,168000,Automatic,FWD,Hybrid,51,48,Silver,Silver, Phoenix, AZ
5J8YD4H51LL015707,2020,Acura,MDX,SH- with Technology Package,35723,35127,Automatic,AWD,Gas,19,26,Fathom Blue Pearl,Parchment, Gainesville, FL
2T3BFREV8HW567953,2017,Toyota,RAV4,LE ,21400,95810,Automatic,AWD,Gas,22,28,Super White,Black, Sandy, UT
3VWRG31Y07M420225,2007,Volkswagen,New,Base Convertible  (PZEV),6495,121607,Automatic,FWD,Gas,22,30,Unknown,Unknown, Los Angeles, CA
5NPEJ4J22LH027489,2020,Hyundai,Sonata,SEL Plus,25387,23816,Automatic,FWD,Gas,27,36,Quartz White,Black, Mission Hills, CA
4T1KZ1AKXMU051892,2021,Toyota,Camry,TRD V6 ,31574,45242,Automatic,FWD,Gas,22,31,Wind Chill Pearl/Midnight Black Metallic,Black/Red, Naples, FL
JM3KFACM9L1860397,2020,Mazda,CX-5,Touring ,24277,34693,Automatic,FWD,Gas,25,31,Snowflake White Pearl Mica,Black, Los Angeles, CA
5YFS4RCE1LP031843,2020,Toyota,Corolla,SE ,20998,47696,Automatic,FWD,Gas,31,40,Black Sand Pearl,Black, Miami, FL
1FTFW1EF2DKE82542,2013,Ford,F-150,XLT SuperCrew 6.5' Box ,16995,115189,Automatic,4WD,Gas,14,19,White,Gray, Fair Oaks, CA
1FATP8UH3K5158559,2019,Ford,Mustang,EcoBoost Premium Convertible,19799,58349,Automatic,RWD,Gas,20,28,Ingot Silver Metallic,Ebony, Orlando, FL
3MW5R1J0XL8B17334,2020,BMW,3,330i ,27990,65568,Automatic,RWD,Gas,26,36,Alpine White,Canberra Beige, Murrieta, CA
ZAM56RRA5E1113816,2014,Maserati,Quattroporte,S Q4 ,19950,65485,Automatic,AWD,Gas,15,24,Bianco,Cuoio, Norco, CA
1FTEW1EPXMKE43699,2021,Ford,F-150,XL SuperCrew 5.5' Box ,46998,20753,Automatic,4WD,Gas,19,22,Blue,Black, Reno, NV
5J6RW1H58LA004057,2020,Honda,CR-V,EX ,28995,30052,Automatic,FWD,Gas,28,34,Platinum White Pearl,Black, Valencia, CA
1N4BL4BV4LC128363,2020,Nissan,Altima,2.5 S ,23500,58546,Automatic,FWD,Gas,28,39,Gun Metallic,Charcoal, Beaumont, TX
5YFEPMAE2MP177969,2021,Toyota,Corolla,LE ,17798,32192,Automatic,FWD,Gas,30,38,Super White,Black, Miami, FL
3N1AB7AP9GY285223,2016,Nissan,Sentra,S ,11977,85140,Automatic,FWD,Gas,29,38,Brilliant Silver Metallic,Charcoal, Salt Lake City, UT
1FMSK8FH4MGA85318,2021,Ford,Explorer,Limited ,38487,55908,Automatic,4WD,Gas,20,27,Star White Metallic Tri-Coat,Deep Cypress, Clarksville, TN
5YJSA1E23HF234796,2017,Tesla,Model,100D ,38800,33578,Automatic,AWD,Electric,335,,Silver,White, Pittsburgh, PA
1C6SRFLT2KN630137,2019,Ram,1500,"Rebel Crew Cab 5'7"" Box ",34995,144000,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Red/Black, Cullman, AL
4T1G11AK0MU469486,2021,Toyota,Camry,SE ,22899,47210,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Ash, Jacksonville, FL
3KPF24AD4LE170693,2020,Kia,Forte,LXS IVT,18239,36444,Automatic,FWD,Gas,29,40,Currant Red,Black, Miami, FL
2T3W1RFVXMW113213,2021,Toyota,RAV4,XLE ,27889,65136,Automatic,FWD,Gas,28,35,Super White,Unknown, Mccomb, MS
1FTER4FH5MLD54200,2021,Ford,Ranger,Lariat SuperCrew 5' Box ,40994,51455,Automatic,4WD,Gas,20,24,Carbonized Gray Metallic,Medium Stone, Boise, ID
5YJ3E1EB8KF391921,2019,Tesla,Model,Long Range Dual Motor,36900,19202,Automatic,AWD,Electric,310,,Red Multi-Coat,Black, Torrance, CA
2HKRM3H52EH544426,2014,Honda,CR-V,EX ,10000,149639,Automatic,FWD,Gas,23,31,Crystal Black Pearl,Black, Gilbert, AZ
KMHCT4AE6GU043021,2016,Hyundai,Accent,SE Sedan ,11500,79396,Automatic,FWD,Gas,26,37,Century White,Gray, Raleigh, NC
5FNRL3H69AB005676,2010,Honda,Odyssey,EX-L,8436,151601,Automatic,FWD,Gas,17,25,Crystal Black Pearl,Black, Bountiful, UT
4JGFB4KB1PA902618,2023,Mercedes-Benz,GLE,GLE 350 4MATIC,66245,1047,Automatic,AWD,Gas,20,24,Selenite Grey Metallic,Black, Farmington, UT
1FTEW1EF2GKD68041,2016,Ford,F-150,XLT SuperCrew 5.5' Box ,20900,145698,Automatic,4WD,Gas,17,23,Blue,Gray, Idaho Falls, ID
1FAHP2F84FG183190,2015,Ford,Taurus,Limited ,14998,104343,Automatic,FWD,Gas,19,29,White Platinum Metallic Tri-Coat,Tan, Norcross, GA
1G1RE6E43EU149180,2014,Chevrolet,Volt,Hatch,11997,83547,Automatic,FWD,Plug-In Hybrid,101,93,Silver Topaz Metallic,Jet Black Seats/Dark Accents, Costa Mesa, CA
1C4RJFAG2FC847127,2015,Jeep,Grand,Laredo ,20875,54998,Automatic,4WD,Gas,17,24,Brilliant Black Crystal Pearlcoat,Black, Rosedale, MD
W1N4M4HB8PW304163,2023,Mercedes-Benz,GLB,GLB 250 4MATIC,49445,8,Automatic,AWD,Gas,22,30,Night Black,Macchiato Beige, Farmington, UT
YV4162UL2L2308859,2020,Volvo,XC40,T5 Inscription ,33990,20382,Automatic,AWD,Gas,22,30,Onyx Black Metallic,Blond, East Hanover, NJ
3KPF24AD9LE257795,2020,Kia,Forte,LXS IVT,19120,43919,Automatic,FWD,Gas,29,40,Deep Sea Blue,Black, Knoxville, TN
KNAFX4A67G5441912,2016,Kia,Forte,LX Sedan ,7991,37653,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, West Palm Beach, FL
3TYCZ5AN2MT026861,2021,Toyota,Tacoma,TRD Pro Double Cab 5' Bed V6  ,48995,31507,Automatic,4WD,Gas,18,22,Magnetic Gray Metallic,Black, San Antonio, TX
5UXTY5C0XL9B14622,2020,BMW,X3,xDrive30i ,38999,15234,Automatic,AWD,Gas,24,29,Mineral White Metallic,Black, Fairfax, VA
2C4RC1DG6MR515866,2021,Chrysler,Voyager,LXI ,22136,61571,Automatic,FWD,Gas,19,28,Granite Crystal Metallic Clearcoat,Black/Alloy/Black, Taylor, TX
1G1BE5SM6G7296921,2016,Chevrolet,Cruze,LT Sedan ,11490,90179,Automatic,FWD,Gas,30,42,Summit White,Jet Black, Bellflower, CA
1FMSK7DH2MGC44589,2021,Ford,Explorer,XLT ,33495,23928,Automatic,RWD,Gas,21,28,Agate Black Metallic,Ebony, Los Angeles, CA
1G1ZD5ST8JF191576,2018,Chevrolet,Malibu,LT with 1LT,13995,119655,Automatic,FWD,Gas,27,36,Summit White,Jet Black, La Habra, CA
1FMSK7FH1MGB35859,2021,Ford,Explorer,Limited ,33985,56167,Automatic,RWD,Gas,21,28,Stone Gray Metallic,Unknown, Globe, AZ
7FART6H98LE016798,2020,Honda,CR-V,Hybrid Touring ,32974,18771,Automatic,AWD,Hybrid,40,35,Crystal Black Pearl,Black, Austin, TX
SHHFK7H43LU221648,2020,Honda,Civic,Sport Hatchback ,26099,46523,Automatic,FWD,Gas,29,35,Aegean Blue Metallic,Black, Orem, UT
1G1ZD5ST2MF011545,2021,Chevrolet,Malibu,LT,19990,73675,Automatic,FWD,Gas,29,36,Northsky Blue Metallic,Dark Atmosphere/ Medium Ash Gray, Jacksonville, FL
1FTEW1EP6LFB91912,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,35885,40100,Automatic,4WD,Gas,18,23,Magnetic Metallic,Black, Hicksville, OH
7SAXCBE63NF353990,2022,Tesla,Model,Plaid,99989,11983,Automatic,AWD,Electric,333,,Red Multi-Coat,Cream, Carrollton, TX
WBA8B9G53HNU51518,2017,BMW,3,330i Sedan ,17499,71626,Automatic,RWD,Gas,23,34,Mineral White Metallic,Black, Raleigh, NC
2C4RDGCG8KR553159,2019,Dodge,Grand,SXT,22000,41948,Automatic,FWD,Gas,17,25,Black Onyx Crystal Pearlcoat,Black, Platte City, MO
3C4NJCEB8MT529123,2021,Jeep,Compass,80th Special Edition ,27959,12246,Automatic,FWD,Gas,22,31,Laser Blue Pearlcoat,Black, Los Angeles, CA
2HGFC2F59HH527432,2017,Honda,Civic,LX Sedan ,15820,94220,Automatic,FWD,Gas,31,40,Gray,Unknown, Rowland Heights, CA
3GNAXKEV5NL208506,2022,Chevrolet,Equinox,LT with 1LT ,22800,45441,Automatic,FWD,Gas,26,31,Mosaic Black Metallic,Medium Ash Gray, Irving, TX
JM3KFBDM3K1630227,2019,Mazda,CX-5,Grand Touring ,21992,73125,Automatic,AWD,Gas,24,30,Jet Black Mica,Black, Boise, ID
1FTEW1E58LFA98498,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,34435,60964,Automatic,4WD,Gas,18,23,Black,Medium Earth Gray, Kernersville, NC
1FTFW1CFXEKE52693,2014,Ford,F-150,XL SuperCrew 5.5' Box ,21900,58530,Automatic,RWD,Gas,17,23,Oxford White,Steel Gray, Webster, TX
2HKRW2H56LH644403,2020,Honda,CR-V,EX ,28998,34529,Automatic,AWD,Gas,27,32,Lunar Silver Metallic,Black, Easton, PA
3TMLU4EN9FM181151,2015,Toyota,Tacoma,TRD Pro Double Cab 5' Bed V6  ,22995,181157,Automatic,4WD,Gas,16,21,White,Graphite, Salt Lake City, UT
5YFEPMAE5MP186097,2021,Toyota,Corolla,LE ,20991,61026,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Gainesville, FL
2C3CDZFJ1HH651719,2017,Dodge,Challenger,392 Hemi Scat Pack Shaker ,35444,64980,Automatic,RWD,Gas,14,23,White Knuckle Clearcoat,Black, Marietta, GA
3GNAXKEV8LS506471,2020,Chevrolet,Equinox,LT with 1LT ,24998,34612,Automatic,FWD,Gas,26,32,Summit White,Jet Black, Charleston, SC
1HGCV1F31JA143946,2018,Honda,Accord,Sport 1.5T ,24492,56032,Automatic,FWD,Gas,29,35,Crystal Black Pearl,Black, Valencia, CA
5UXXW7C55J0W65084,2018,BMW,X4,M40i,32488,60189,Automatic,AWD,Gas,18,25,Alpine White,Black, Los Angeles, CA
JM3KFBDM0L1735938,2020,Mazda,CX-5,Grand Touring ,27499,48699,Automatic,AWD,Gas,24,30,Snowflake White Pearl Mica,Black, Online Retailer,
JTEEU5JR0M5238620,2021,Toyota,4Runner,SR5 ,32850,60907,Automatic,RWD,Gas,16,19,Nautical Blue Metallic,Black/Graphite, Los Angeles, CA
1GNSKBKC2JR118996,2018,Chevrolet,Tahoe,LT ,42887,37883,Automatic,4WD,Gas,16,22,Black,Jet Black, Boise, ID
3C4NJDBB1JT481745,2018,Jeep,Compass,Latitude ,17995,71372,Automatic,4WD,Gas,22,31,White Clearcoat,Black, Allentown, PA
WDDNG7DB7CA429369,2012,Mercedes-Benz,S-Class,S 550 Sedan ,13500,116195,Automatic,RWD,Gas,15,25,Palladium Silver Metallic,Black, South Gate, CA
1FTEW1EPXLKD63690,2020,Ford,F-150,XL SuperCrew 5.5' Box ,27998,106000,Automatic,4WD,Gas,18,23,Agate Black Metallic,Black, Woodbridge, NJ
3N1AB8CV5LY295405,2020,Nissan,Sentra,SV ,24998,18576,Automatic,FWD,Gas,29,39,Electric Blue Metallic,Tan, Norcross, GA
W1N0G8EB2NV360930,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,48560,5388,Automatic,AWD,Gas,21,28,Manufaktur Selenite Grey Magno,Black, Union, NJ
W1N0G8DB5LF762899,2020,Mercedes-Benz,GLC,GLC 300 SUV ,27998,64872,Automatic,RWD,Gas,22,29,Black,Black, Corpus Christi, TX
5TFCZ5AN8LX242105,2020,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6  ,37998,29560,Automatic,4WD,Gas,18,22,Silver Sky Metallic,Cement, San Antonio, TX
2C4RDGBG1ER353827,2014,Dodge,Grand,SE,16497,17112,Automatic,FWD,Gas,17,25,Maximum Steel Metallic Clearcoat,Black/Light Graystone, North Salt Lake, UT
2T2ZZMCA0HC062066,2017,Lexus,RX,RX 350 ,28000,92783,Automatic,FWD,Gas,20,27,Black,Noble Brown, Corona, CA
3FA6P0H70GR260681,2016,Ford,Fusion,SE ,9991,121884,Automatic,FWD,Gas,22,34,Magnetic,Ebony, Orlando, FL
2HKRW2H89KH662337,2019,Honda,CR-V,EX-L ,30671,31072,Automatic,AWD,Gas,27,33,Crystal Black Pearl,Black, Rochester, NY
4S3GTAM62P3703215,2023,Subaru,Impreza,Sport 5-door ,27681,3656,Automatic,AWD,Gas,27,35,Ocean Blue Pearl,Black, Sandy, UT
3GCPCREC2FG244301,2015,Chevrolet,Silverado,LT with 1LT Crew Cab Short Box ,24980,98594,Automatic,RWD,Gas,18,24,Silver Ice Metallic,Dark Ash With Jet Black Interior Accents, Pacoima, CA
1HGCV3F56NA000347,2022,Honda,Accord,Hybrid EX-L ,30877,23620,Automatic,FWD,Hybrid,48,47,Platinum White Pearl,Ivory, Santa Rosa, CA
2FMPK4J96KBB77257,2019,Ford,Edge,SEL ,25988,51014,Automatic,AWD,Gas,21,28,Magnetic Metallic,Black, Montebello, CA
SLATV4C01MU205804,2021,Rolls-Royce,Cullinan,Sport Utility,379994,8814,Automatic,AWD,Gas,12,20,Black Kirsch,Black, Raleigh, NC
WDDHF0EB5FB102912,2015,Mercedes-Benz,E-Class,E 250 BlueTEC Luxury Sedan ,19995,72997,Automatic,RWD,Diesel,28,42,White,Tan, Ventura, CA
5UXCR6C08M9E81913,2021,BMW,X5,xDrive40i,51994,62143,Automatic,AWD,Gas,21,25,Carbon Black Metallic,Tartufo, Roswell, GA
WDDKJ5KB5EF248479,2014,Mercedes-Benz,E-Class,E 350 Coupe ,18495,68403,Automatic,RWD,Gas,21,30,Diamond White Metallic,Tan, Fort Worth, TX
2G1FT1EW5B9155083,2011,Chevrolet,Camaro,SS with 2SS Coupe,18495,108364,Manual,RWD,Gas,16,24,Black,Black, Fort Worth, TX
5YFBURHE9JP794845,2018,Toyota,Corolla,SE ,19999,50822,Automatic,FWD,Gas,28,35,Classic Silver Metallic,Black, Glendale, CA
1GNSCHKC1LR127031,2020,Chevrolet,Suburban,LT ,46399,40510,Automatic,RWD,Gas,15,22,Satin Steel Metallic,Jet Black, Raleigh, NC
5XYP5DHC9NG282517,2022,Kia,Telluride,SX ,53887,10040,Automatic,AWD,Gas,19,24,Gravity Grey,Black, Boise, ID
1C4RJFBG2LC361475,2020,Jeep,Grand,Limited ,31998,48010,Automatic,4WD,Gas,18,25,Granite Crystal Metallic Clearcoat,Black, Loveland, CO
1C3CCCAB3FN700861,2015,Chrysler,200,Limited ,13998,106676,Automatic,FWD,Gas,23,36,Billet Silver Metallic Clearcoat,Black, Shreveport, LA
19XFL2H5XNE000616,2022,Honda,Civic,LX Hatchback ,26858,17916,Automatic,FWD,Gas,30,38,Lunar Silver Metallic,Black, Whittier, CA
3MW5R1J02L8B19854,2020,BMW,3,330i ,31999,22073,Automatic,RWD,Gas,26,36,Black Sapphire Metallic,Canberra Beige, Monrovia, CA
5NMS33AD2LH172893,2020,Hyundai,Santa,SEL 2.4L  (SULEV),25371,30513,Automatic,FWD,Gas,22,29,Symphony Silver,Espresso/Gray, Glendale, CA
4T1B11HK8JU098203,2018,Toyota,Camry,L I4 ,17882,67768,Automatic,FWD,Gas,29,36,Summit White,Jet Black, Independence, MO
JM3KFACM5L0850813,2020,Mazda,CX-5,Touring ,18991,68138,Automatic,FWD,Gas,25,31,Snowflake White Pearl Mica,Black, West Palm Beach, FL
1C4PJMDX1LD611713,2020,Jeep,Cherokee,Limited ,25985,46246,Automatic,4WD,Gas,19,27,Billet Silver Metallic Clearcoat,Black, Cherry Hill, NJ
JTMBFREV8JJ244393,2018,Toyota,RAV4,LE ,22691,60635,Automatic,AWD,Gas,22,28,Magnetic Gray Metallic,Black, Gilroy, CA
1G1YB3D46P5130785,2023,Chevrolet,Corvette,Stingray 2LT Convertible,119989,51,Automatic,RWD,Gas,16,24,Hypersonic Gray Metallic,Adrenaline Red, North Salt Lake, UT
5YFEPMAE0MP170163,2021,Toyota,Corolla,LE ,22199,26058,Automatic,FWD,Gas,30,38,Celestite,Black, Fullerton, CA
5XXGT4L31KG293881,2019,Kia,Optima,S,22485,45986,Automatic,FWD,Gas,24,33,Ebony Black,Black, Salt Lake City, UT
1GTU9CED9MZ189642,2021,GMC,Sierra,Elevation Crew Cab Standard Bed ,40980,52053,Automatic,4WD,Gas,18,21,Black,Jet Black, Higginsville, MO
1GTV2MECXHZ334621,2017,GMC,Sierra,SLE Double Cab Standard Box ,19971,185222,Automatic,4WD,Gas,17,22,Dark Slate Metallic,Dark Ash Seats With Jet Black Interior Accents, Aberdeen, NC
4S3GTAD68L3723365,2020,Subaru,Impreza,2.0i Premium 5-door ,22910,2553,Automatic,AWD,Gas,28,36,Crimson Red Pearl,Ivory, Salt Lake City, UT
4S4BTANC6M3101097,2021,Subaru,Outback,2.5i Limited,32995,16724,Automatic,AWD,Gas,26,33,Autumn Green Metallic,Warm Ivory, Salt Lake City, UT
1FTFW1E45KFA83600,2019,Ford,F-150,Lariat SuperCrew 5.5' Box ,37484,43858,Automatic,4WD,Gas,19,24,Agate Black Metallic,Black, Seffner, FL
WBA5R1C06LFH40165,2020,BMW,3,330i ,29000,58614,Automatic,RWD,Gas,26,36,Alpine White,Black, South Gate, CA
2GNALCEK6G1113299,2016,Chevrolet,Equinox,LT ,10999,99766,Automatic,FWD,Gas,22,32,Black,Jet Black, Circleville, OH
1C4HJXEN7JW327930,2018,Jeep,Wrangler,Unlimited Sahara (JL),29998,86784,Automatic,4WD,Gas,17,23,Black Clearcoat,Black, Fort Myers, FL
3GCPWBEK6MG401654,2021,Chevrolet,Silverado,Custom Crew Cab Short Bed ,34940,24202,Automatic,RWD,Gas,20,23,Satin Steel Metallic,Jet Black, Los Angeles, CA
JTDEPRAE2LJ059369,2020,Toyota,Corolla,LE ,18992,66520,Automatic,FWD,Gas,30,38,Barcelona Red Metallic,Black, Conroe, TX
19XFC1F75LE201707,2020,Honda,Civic,EX-L Sedan ,24558,59185,Automatic,FWD,Gas,32,42,Gray,Black, West Covina, CA
1N4AL3AP8GC125870,2016,Nissan,Altima,2.5 S,13500,99992,Automatic,FWD,Gas,27,39,Glacier White,Beige, Los Angeles, CA
WMW53DK04P2T39048,2023,MINI,Hardtop,S 4-Door,32500,8516,Automatic,FWD,Gas,28,38,Gray Metallic,Carbon Black, Los Angeles, CA
JTHBL46F875007034,2007,Lexus,LS,LS 460,12995,132819,Automatic,RWD,Gas,19,27,Smoky Granite Mica,Light Gray, Sherman Oaks, CA
JTEEP21A060173056,2006,Toyota,Highlander,Sport with 3rd Row V6 ,8937,141099,Automatic,4WD,Gas,18,24,Black,Ash, Bountiful, UT
KL7CJLSB6KB765454,2019,Chevrolet,Trax,LT ,16358,57775,Automatic,FWD,Gas,26,31,Mosaic Black Metallic,Jet Black, Venice, FL
JF1ZNAA12G9708087,2016,Scion,FR-S,Base ,17950,57867,Manual,RWD,Gas,22,30,Halo,Black, Norco, CA
JM3KFACM8L0833262,2020,Mazda,CX-5,Touring ,26523,12044,Automatic,FWD,Gas,25,31,Deep Crystal Blue Mica,Silk Beige, Huntington Beach, CA
3GKALXEV0NL195900,2022,GMC,Terrain,Denali ,31700,12410,Automatic,AWD,Gas,25,28,Ebony Twilight Metallic,Jet Black, Woods Cross, UT
5TFDW5F19JX743391,2018,Toyota,Tundra,SR5 CrewMax 5.5' Bed Flex Fuel 5.7L V8 ,31995,91233,Automatic,4WD,Gas,13,17,Gray,Gray, Knoxville, TN
5TDBZRFH2KS972036,2019,Toyota,Highlander,LE V6 ,29987,50859,Automatic,AWD,Gas,19,26,Midnight Black Metallic,Black, San Angelo, TX
1GKS1HKJ8KR174430,2019,GMC,Yukon,XL Denali ,27500,144572,Automatic,RWD,Gas,14,23,Dark Sapphire Blue Metallic,Cocoa/Dark Atmosphere, Yukon, OK
2A4RR6DX9AR193130,2010,Chrysler,Town,Limited (alt),5800,256204,Automatic,FWD,Gas,17,25,Stone White,Medium Pebble Beige/Cream, Woods Cross, UT
3C4NJDFB4NT177289,2022,Jeep,Compass,Latitude Lux ,27959,7027,Automatic,4WD,Gas,22,30,Granite Crystal Metallic Clearcoat,Black, Los Angeles, CA
4T1G11AK4MU555271,2021,Toyota,Camry,SE ,23900,63099,Automatic,FWD,Gas,28,39,Super White,Black, Huntsville, TX
