vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
3KPF24AD5ME330940,2021,Kia,Forte,LXS IVT,19795,42912,Automatic,FWD,Gas,29,40,Snow White Pearl,Black, Clearwater, FL
4JGDA7FB3HA818520,2017,Mercedes-Benz,GLE,GLE 63 S AMG 4MATIC SUV,49200,69487,Automatic,AWD,Gas,13,17,Obsidian Black Metallic,Black W/Grey Stitching, Houston, TX
4T1C11AK4LU877051,2020,Toyota,Camry,LE  ,24997,26103,Automatic,FWD,Gas,28,39,Unknown,Unknown, San Fernando, CA
KL7CJKSBXLB345627,2020,Chevrolet,Trax,LS ,17900,32621,Automatic,FWD,Gas,26,31,Stone Gray Metallic,Jet Black, San Antonio, TX
1GKKNXLSXKZ239963,2019,GMC,Acadia,Denali ,31998,40736,Automatic,FWD,Gas,28,39,Super White,Black, Corona, CA
3N1CN7AP3GL841166,2016,Nissan,Versa,1.6 SV ,7500,19932,Automatic,4WD,Gas,10,14,Bright White Clearcoat,Black, Columbus, GA
5NPD84LF1LH576544,2020,Hyundai,Elantra,SEL 2.0L IVT,16905,37533,Automatic,4WD,Gas,18,23,Agate Black Metallic,Black, Old Saybrook, CT
1G1ZD5ST0NF120801,2022,Chevrolet,Malibu,LT,22500,37851,Automatic,FWD,Gas,29,36,Mineral Gray Metallic,Dark Atmosphere/ Medium Ash Gray, Statesboro, GA
WAUBBAF40NN001353,2022,Audi,A4,Premium Plus 40 TFSI quattro,34500,8842,Automatic,AWD,Gas,26,34,Manhattan Gray Metallic,Okapi Brown, West Covina, CA
5NMS33AD7LH196252,2020,Hyundai,Santa,SEL 2.4L ,24443,43320,Automatic,FWD,Gas,22,29,Twilight Black,Black/Black, Tallahassee, FL
4S3GKAN66J3618256,2018,Subaru,Impreza,2.0i Limited 4-door ,21222,44842,Automatic,AWD,Gas,28,38,Magnetite Gray Metallic,Black, Culver City, CA
1FTFW1E85MKD23760,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,44500,54180,Automatic,4WD,Gas,19,22,Oxford White,Medium Dark Slate, Centerville, UT
1FTEW1E43KFC04264,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,44998,20358,Automatic,4WD,Gas,18,23,Oxford White,Black, Lancaster, PA
1GCRYEEKXLZ216610,2020,Chevrolet,Silverado,RST Double Cab Standard Bed ,36699,44396,Automatic,4WD,Gas,19,22,Black,Jet Black, Mandan, ND
3CZRU5H30MM714991,2021,Honda,HR-V,LX ,22998,30019,Automatic,FWD,Gas,28,34,Lunar Silver Metallic,Gray, Stuart, FL
1G1BE5SM9J7101899,2018,Chevrolet,Cruze,LT with 1SD Sedan ,18250,31403,Automatic,FWD,Gas,29,40,Silver Ice Metallic,Jet Black, Hyattsville, MD
1N4BL4CV4NN342906,2022,Nissan,Altima,2.5 SR ,26889,7886,Automatic,FWD,Gas,27,37,Gun Metallic,Sport, Cerritos, CA
WP1AA2A57PLB05195,2023,Porsche,Macan,Standard ,64831,3925,Automatic,AWD,Gas,19,25,Dolomite Silver Metallic,Black/Bordeaux Red, Fort Worth, TX
1N4BL4CV7LC204656,2020,Nissan,Altima,2.5 SR ,19995,92910,Automatic,FWD,Gas,27,37,Gun Metallic,Charcoal Sport, El Monte, CA
1G1ZD5ST4MF076896,2021,Chevrolet,Malibu,LT,20320,32747,Automatic,FWD,Gas,29,36,Mosaic Black Metallic,Jet Black, Fort Wayne, IN
KM8J33A27HU420805,2017,Hyundai,Tucson,Sport ,17387,81510,Automatic,FWD,Gas,25,30,Caribbean Blue,Black, Mission Hills, CA
3MW5R1J08L8B13945,2020,BMW,3,330i ,30999,24785,Automatic,RWD,Gas,26,36,Alpine White,Black, Los Angeles, CA
55SWF4JB0HU200663,2017,Mercedes-Benz,C-Class,C 300 Sedan ,22998,61470,Automatic,RWD,Gas,23,30,White,Tan, Daytona Beach, FL
1C3BC1FB8BN542889,2011,Chrysler,200,Touring Sedan,5999,135587,Automatic,FWD,Gas,20,31,Black,Black, Salt Lake City, UT
1FMSK7DH6LGB14507,2020,Ford,Explorer,XLT ,30995,36588,Automatic,RWD,Gas,21,28,Blue Metallic,Ebony, Pensacola, FL
19XFC2F67LE013879,2020,Honda,Civic,LX Sedan ,21988,57385,Automatic,FWD,Gas,30,38,Cosmic Blue Metallic,Gray, Englewood, CO
5XXGN4A78FG353273,2015,Kia,Optima,EX,14932,64052,Automatic,FWD,Gas,23,34,Snow White Pearl,Beige, Calabasas, CA
WP0AG2A7XKL139786,2019,Porsche,Panamera,GTS ,85998,41652,Automatic,AWD,Gas,16,23,Night Blue Metallic,Black, Miami, FL
3FMCR9B69NRE07570,2022,Ford,Bronco,Big Bend,32487,8595,Automatic,4WD,Gas,25,28,Oxford White,Ebony, Farmington, UT
1G1PE5SB8F7291111,2015,Chevrolet,Cruze,LT with 2LT ,9490,99370,Automatic,FWD,Gas,26,38,Summit White,Jet Black, Fredericksburg, VA
1C6RR7HT7HS808857,2017,Ram,1500,"Sport Quad Cab 6'4"" Box ",27810,85108,Automatic,4WD,Gas,16,23,Bright White Clearcoat,Black, Tacoma, WA
ZFBERFAB8H6D75003,2017,Ram,ProMaster,Tradesman,16895,78079,Automatic,FWD,Gas,21,28,Bright White,Black, Hollywood, FL
WAUAFAFL1EN024132,2014,Audi,A4,Premium Sedan 2.0T FrontTrak ,10999,105864,Automatic,FWD,Gas,24,32,Moonlight Blue Metallic,Unknown, Inglewood, CA
1FADP3F25HL304738,2017,Ford,Focus,SE Sedan,10499,114494,Automatic,FWD,Gas,30,40,Magnetic Metallic,Charcoal Black, Raleigh, NC
3TMCZ5AN8NM476284,2022,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6  ,43539,21129,Automatic,4WD,Gas,18,22,Midnight Black Metallic,Cement, Online Retailer,
5XXG14J22MG054181,2021,Kia,K5,LXS ,21594,37653,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, West Palm Beach, FL
WAU8DAF81KN016365,2019,Audi,A8,L 3.0T,50492,11590,Automatic,AWD,Gas,19,27,Vesuvius Gray Metallic,Black, Beverly Hills, CA
5YFEPRAE8LP120526,2020,Toyota,Corolla,LE ,20995,51984,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Tracy, CA
KMHRB8A34MU066375,2021,Hyundai,Venue,SE IVT,16295,60502,Automatic,FWD,Gas,30,33,Galactic Gray,Black, Orlando, FL
3GNAXHEV7LS622182,2020,Chevrolet,Equinox,LS with 1LS ,20475,53684,Automatic,FWD,Gas,26,32,Summit White,Medium Ash Gray, Carlisle, PA
1N4AZ0CP9EC338186,2014,Nissan,LEAF,SV,9579,43520,Automatic,FWD,Electric,84,,Brilliant Silver,Light Gray, South Jordan, UT
1GCRYBEK5LZ214441,2020,Chevrolet,Silverado,Custom Double Cab Standard Bed ,38998,35900,Automatic,4WD,Gas,15,20,Silver Ice Metallic,Jet Black, Memphis, TN
1FTFX1ET5DFB99953,2013,Ford,F-150,XLT SuperCab 6.5' Box ,18000,107949,Automatic,4WD,Gas,16,21,Oxford White,Steel Gray, Van Nuys, CA
3GCUYHET4LG314164,2020,Chevrolet,Silverado,High Country Crew Cab Short Bed ,45500,72972,Automatic,4WD,Diesel,16,22,Black,Jet Black/Umber, Centerville, UT
JTJBM7FX2K5220625,2019,Lexus,GX,GX 460,45672,15909,Automatic,4WD,Gas,15,18,Unknown,Black, Boise, ID
5YFT4RCE3LP038281,2020,Toyota,Corolla,XSE ,24943,25624,Automatic,FWD,Gas,31,38,Celestite,Black, Santa Rosa, CA
1C4SDJCT1MC641963,2021,Dodge,Durango,R/T ,38880,53547,Automatic,AWD,Gas,14,22,Octane Red Pearlcoat,Black, Seattle, WA
1FMSK7FH1MGA48947,2021,Ford,Explorer,Limited ,35998,40622,Automatic,RWD,Gas,21,28,Star White Metallic Tri-Coat,Ebony, Clearwater, FL
3GTU9FED5MG480642,2021,GMC,Sierra,Denali Crew Cab Standard Bed ,58999,11085,Automatic,4WD,Gas,16,22,White Frost Tricoat,Dark Walnut/Dark Ash Grey, Marietta, GA
4T1G11AK2NU679671,2022,Toyota,Camry,SE  ,29500,22471,Automatic,FWD,Gas,28,39,White,Ash, Online Retailer,
1GKKNXLS5KZ231169,2019,GMC,Acadia,Denali ,33474,44394,Automatic,AWD,Gas,17,25,Ebony Twilight Metallic,Jet Black, Clive, IA
1C4RJFAGXNC125001,2022,Jeep,Grand,Laredo E ,34912,27764,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Black, Bountiful, UT
1N4BL4BV1LC206890,2020,Nissan,Altima,2.5 S ,19590,62141,Automatic,FWD,Gas,28,39,Glacier White,Charcoal, Carson, CA
JTHBE1BL1E5042385,2014,Lexus,GS,GS 350 ,21590,101000,Automatic,RWD,Gas,19,29,Unknown,Unknown, Los Angeles, CA
3GKALVEX3LL101995,2020,GMC,Terrain,SLT ,28477,9095,Automatic,AWD,Gas,25,28,Graphite Gray Metallic,Jet Black, Media, PA
3KPF24AD1ME350487,2021,Kia,Forte,LXS IVT,18995,39118,Automatic,FWD,Gas,29,40,Clear White,Black, San Diego, CA
3KPF24AD4ME326068,2021,Kia,Forte,LXS IVT,18891,37179,Automatic,FWD,Hybrid,48,47,Crystal Black Pearl,Black, San Antonio, TX
WDCTG4GB3KU002516,2019,Mercedes-Benz,GLA,GLA 250 4MATIC,28988,20766,Automatic,AWD,Gas,23,31,Off White,Unknown, Englewood, CO
3GNKBCR46LS669890,2020,Chevrolet,Blazer,2LT ,29998,23232,Automatic,FWD,Gas,21,28,Nightfall Gray Metallic,Jet Black, Grand Rapids, MI
5NPD84LF8KH439115,2019,Hyundai,Elantra,Value Edition 2.0L ,20998,23795,Automatic,FWD,Gas,28,37,Phantom Black,Gray, Sacramento, CA
JN1BY1AP3FM542054,2015,INFINITI,Q70,3.7 ,23998,48099,Automatic,RWD,Gas,18,26,Storm Front Gray,Wheat, Reno, NV
2C4RC1BG3MR512457,2021,Chrysler,Pacifica,Touring L ,25708,72031,Automatic,FWD,Gas,19,28,Bright White Clearcoat,Black/Alloy/Black, Ogden, UT
JTDKDTB30E1076356,2014,Toyota,Prius,One,10950,110116,Automatic,FWD,Hybrid,53,46,White,Gray, Van Nuys, CA
5XYPG4A3XKG513506,2019,Kia,Sorento,LX I4 ,20690,61253,Automatic,FWD,Gas,22,29,Sangria,Satin Black, Carson, CA
W1K6G7GB3MA038916,2021,Mercedes-Benz,S-Class,S 580 Sedan 4MATIC,94680,8539,Automatic,AWD,Gas,17,25,Designo Diamond White,Black, Buena Park, CA
3PCAJ5M39LF114653,2020,INFINITI,QX50,ESSENTIAL ,31998,46748,Automatic,AWD,Gas,22,28,Black Obsidian,Graphite, King Of Prussia, PA
3GNAXJEV0LS639803,2020,Chevrolet,Equinox,LT with 2FL ,22900,19334,Automatic,FWD,Gas,26,31,Nightfall Gray Metallic,Jet Black, Joliet, IL
JTJAM7BX8L5255656,2020,Lexus,GX,GX 460 Premium,48202,43796,Automatic,4WD,Gas,15,19,Atomic Silver,Sepia, Columbus, OH
WAUCBCF58NA005585,2022,Audi,A5,Premium Plus Sportback 40 TFSI,44999,12531,Automatic,AWD,Gas,26,34,Mythos Black Metallic,Okapi Brown, Boise, ID
1FTEW1EP1KKE25993,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,37497,20402,Automatic,4WD,Gas,18,23,Ruby Red Metallic Tinted Clearcoat,Medium Light Camel, Mesa, AZ
7FARW2H99NE015100,2022,Honda,CR-V,Touring ,38990,8514,Automatic,AWD,Gas,27,32,Aegean Blue Metallic,Black, Salt Lake City, UT
1FTFW1EF2DKF94693,2013,Ford,F-150,XLT SuperCrew 5.5' Box ,14500,180626,Automatic,4WD,Gas,14,19,Tuxedo Black Metallic,Ingot Silver Metallic, San Antonio, TX
5TDJKRFH0FS189139,2015,Toyota,Highlander,XLE V6 ,23771,103271,Automatic,AWD,Gas,18,24,Predawn Gray Mica,Black, Columbus, OH
1FTFW1EV2AKE34624,2010,Ford,F-150,King Ranch SuperCrew 5.5' Box ,26999,46701,Automatic,4WD,Gas,14,18,Tuxedo Black,Tan, Webster, TX
JTHCF1D26E5011168,2014,Lexus,IS,IS 250 Sedan ,21700,70431,Automatic,AWD,Gas,20,27,Nebula Gray Pearl,Black, Wilmington, CA
5NPD84LF8LH628817,2020,Hyundai,Elantra,SEL IVT (SULEV),17500,63993,Automatic,FWD,Gas,30,40,Portofino Gray,Gray, Nicholasville, KY
1HGCV2F35LA008302,2020,Honda,Accord,Sport 2.0T ,31895,22656,Automatic,FWD,Gas,22,32,Platinum White Pearl,Black, Ventura, CA
1C4PJMBN4KD336595,2019,Jeep,Cherokee,Trailhawk ,26598,24763,Automatic,4WD,Gas,18,24,Bright White Clearcoat,Black, Denver, CO
1HGCM56495A130094,2005,Honda,Accord,LX Sedan ,3995,160898,Automatic,FWD,Gas,24,34,Nighthawk Black Pearl,Unknown, Bountiful, UT
4S3GTAC61K3706648,2019,Subaru,Impreza,2.0i Premium 5-door ,19300,35672,Automatic,AWD,Gas,28,36,Crystal White Pearl,Ivory, Woods Cross, UT
1HGCV1F39JA262778,2018,Honda,Accord,Sport 1.5T ,19990,98109,Automatic,FWD,Gas,29,35,Platinum White Pearl,Black, Montclair, CA
WDDXJ8FB7GA014698,2016,Mercedes-Benz,S-Class,S 550 4MATIC Coupe,52998,57060,Automatic,AWD,Gas,16,24,Designo Diamond White,Black, Fort Myers, FL
3FA6P0HD6GR265177,2016,Ford,Fusion,SE ,14991,89202,Automatic,FWD,Gas,22,34,Shadow Black,Ebony, Carrollton, TX
3CZRU6H34LG703415,2020,Honda,HR-V,LX ,23880,21122,Automatic,AWD,Gas,27,31,Crystal Black Pearl,Black, Buena Park, CA
5TDBZRBHXMS545048,2021,Toyota,Highlander,LE ,33998,41582,Automatic,AWD,Gas,20,27,Magnetic Gray Metallic,Black, Memphis, TN
5J8TC1H75LL013651,2020,Acura,RDX, with Advance Package,40995,31995,Automatic,FWD,Gas,22,28,Platinum White Pearl,Ebony, Cerritos, CA
1G1ZD5ST6MF051045,2021,Chevrolet,Malibu,LT,21295,74468,Automatic,FWD,Gas,29,36,Silver Ice Metallic,Jet Black, Jennings, LA
1N4AZ1CP1LC311535,2020,Nissan,LEAF,SV,21998,19896,Automatic,FWD,Electric,150,,Super Black,Black, Miami, FL
WBA5B1C53ED479377,2014,BMW,5,535i Sedan,14995,113851,Automatic,RWD,Gas,20,30,Citrin Black Metallic,Black, Fort Worth, TX
2C3CDXBG4EH324922,2014,Dodge,Charger,SE ,11700,123251,Automatic,RWD,Gas,18,27,Granite Crystal Metallic Clearcoat,Black, Sandy, UT
JM3KFBEM4P0147633,2023,Mazda,CX-5,2.5 S Premium Plus Package ,31911,6000,Automatic,AWD,Gas,24,30,Soul Red Crystal Metallic,Black, Fort Worth, TX
3MW5R1J08L8B46752,2020,BMW,3,330i ,29995,30863,Automatic,RWD,Gas,26,36,Alpine White,Canberra Beige, Annapolis, MD
4JGDF7EE6EA346130,2014,Mercedes-Benz,GL,GL 63 AMG 4MATIC,34999,57054,Automatic,AWD,Gas,13,17,Steel Gray Metallic,Unknown, Inglewood, CA
2T2HZMAA6LC175012,2020,Lexus,RX,RX 350 ,44997,127210,Automatic,FWD,Gas,18,26,Oxford White,Unknown, Rochelle, IL
1C4HJXEN2KW592448,2019,Jeep,Wrangler,Unlimited Sahara,37985,44984,Automatic,4WD,Gas,17,23,Black Clearcoat,Black, Columbus, OH
WBA3A5C52FP605102,2015,BMW,3,328i Sedan ,18589,65641,Automatic,RWD,Gas,23,35,Mineral White Metallic,Tan, Online Retailer,
1HGCV2F38MA019652,2021,Honda,Accord,Sport 2.0T ,31200,32102,Automatic,FWD,Gas,22,32,Still Night Pearl,Black, Lenoir, NC
3KPF24AD1PE524269,2023,Kia,Forte,LXS IVT,28995,5582,Automatic,FWD,Gas,28,39,Snow White Pearl,Black, Carson, CA
1FTEW1EF9FFB40772,2015,Ford,F-150,Platinum SuperCrew 5.5' Box ,26497,170736,Automatic,4WD,Gas,15,21,Black,Brunello, Killeen, TX
2T3W1RFVXMW113213,2021,Toyota,RAV4,XLE ,27889,65136,Automatic,FWD,Gas,28,35,Super White,Unknown, Mccomb, MS
2GNAXUEV4M6118195,2021,Chevrolet,Equinox,LT with 1LT ,20082,61772,Automatic,AWD,Gas,25,30,Mosaic Black Metallic,Jet Black, Gainesville, FL
5J8TB3H57EL015367,2014,Acura,RDX, with Technology Package,16077,103891,Automatic,FWD,Gas,20,28,Gray,Unknown, Hawthorne, CA
1FMCU9G93HUA56735,2017,Ford,Escape,SE ,12999,48238,Automatic,4WD,Gas,22,28,Ruby Red Metallic Tinted Clearcoat,Charcoal Black, Woodbridge, VA
1FMSK7FH6MGB96088,2021,Ford,Explorer,Limited ,39995,1170,Automatic,RWD,Gas,21,28,Star White Metallic Tri-Coat,Ebony, Woodland Hills, CA
1HGCV1F30LA144749,2020,Honda,Accord,Sport 1.5T ,24995,33657,Automatic,RWD,Gas,19,30,Bright White Clearcoat,Black, Dallas, TX
JN8AT2MV5LW133372,2020,Nissan,Rogue,SV ,25998,25273,Automatic,AWD,Gas,25,32,Magnetic Black Pearl,Charcoal, Warwick, RI
1G6DA5E53C0127798,2012,Cadillac,CTS,Sedan 3.0 ,13495,89279,Automatic,RWD,Gas,16,26,Radiant Silver Metallic,Ebony/Ebony, Sherman Oaks, CA
3MW5U9J06M8B79215,2021,BMW,3,M340i xDrive,48950,24936,Automatic,AWD,Gas,22,31,Alpine White,Black W/Oyster Stitching, Sterling, VA
2C4RC1BG0NR158298,2022,Chrysler,Pacifica,Touring L ,30000,68685,Automatic,FWD,Gas,19,28,Ceramic Gray Clearcoat,Black/Alloy/Black, Sandy, UT
3KPF24AD9ME272136,2021,Kia,Forte,LXS IVT,20992,61208,Automatic,FWD,Gas,29,40,Aurora Black,Black, Los Angeles, CA
1C6SRFHT6KN824677,2019,Ram,1500,"Limited Crew Cab 5'7"" Box ",47998,58801,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Shreveport, LA
5NPD74LF1HH211436,2017,Hyundai,Elantra,SE 2.0L Sedan  (alt),11493,80566,Automatic,FWD,Gas,29,38,Shale Gray Metallic,Gray, Wilsonville, OR
1FMDE5AH3NLB15908,2022,Ford,Bronco,Outer Banks 2 Door ,44589,87,Automatic,4WD,Gas,20,21,Iconic Silver,Gray, Online Retailer,
W1N0G8EB0NV363194,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,42881,8777,Automatic,AWD,Gas,21,28,Polar White,Amg Black, Bethesda, MD
WBS33BA01PCM30992,2023,BMW,M4,Competition Convertible xDrive,107501,903,Automatic,AWD,Gas,16,23,Brooklyn Grey Metallic,Ivory White, Salt Lake City, UT
3GNCJNSBXKL255824,2019,Chevrolet,Trax,LS ,10999,79570,Automatic,AWD,Gas,24,29,Nightfall Gray Metallic,Jet Black, Hallandale, FL
1ZVFT82H165191410,2006,Ford,Mustang,GT Premium Coupe,17995,50972,Manual,RWD,Gas,17,25,Red,Black, Warminster, PA
1GKS2CKJ6KR189640,2019,GMC,Yukon,Denali ,58524,11952,Automatic,4WD,Gas,14,22,Onyx Black,Jet Black, Layton, UT
JA4AZ3A33LZ040720,2020,Mitsubishi,Outlander,LE S-AWC,21690,59820,Automatic,4WD,Gas,24,29,Labrador Black Metallic,Black, Alexandria, VA
WDC0G4JB7K1005108,2019,Mercedes-Benz,GLC,GLC 300 ,28000,33948,Automatic,RWD,Gas,22,27,Selenite Grey Metallic,Black, West Palm Beach, FL
2FMPK4J94LBA54977,2020,Ford,Edge,SEL ,23403,77033,Automatic,AWD,Gas,21,28,Agate Black,Ebony, Virginia Beach, VA
1G6KE54Y6WU784809,1998,Cadillac,DeVille,d'Elegance,7990,60948,Automatic,FWD,Gas,17,26,Emerald Green,Unknown, Sun Valley, CA
5NPDH4AE2GH734230,2016,Hyundai,Elantra,SE Sedan ,7499,127039,Automatic,FWD,Gas,28,38,Quartz White Pearl,Gray, San Diego, CA
7FARW1H82NE006868,2022,Honda,CR-V,EX-L ,32665,7497,Automatic,FWD,Gas,28,34,Platinum White Pearl,Unknown, Rowland Heights, CA
1GKS2CKJ0KR359944,2019,GMC,Yukon,Denali ,48983,54750,Automatic,4WD,Gas,14,22,Onyx Black,Jet Black, Houston, TX
W1W40CHY9MT056251,2021,Mercedes-Benz,Sprinter,"2500 High Roof I4 Gas 170"" ",44500,132483,Automatic,FWD,Gas,26,34,White,Tan, San Antonio, TX
5YFEPRAE5LP097707,2020,Toyota,Corolla,LE ,18591,82582,Automatic,FWD,Gas,30,38,Black Sand Pearl,Black, Winter Park, FL
WA1EAAFY7N2089951,2022,Audi,Q5,Premium Plus S line SUV,44499,2532,Automatic,AWD,Gas,23,28,Mythos Black Metallic,Black, Prattville, AL
4T1G11AK4LU359121,2020,Toyota,Camry,SE  ,22771,61160,Automatic,FWD,Gas,28,39,Celestial Silver Metallic,Black, Ardmore, PA
KNDCT3L12P5014005,2023,Kia,Niro,Wave,46998,127,Automatic,FWD,Electric,253,,Snow White Pearl,Charcoal, Boise, ID
1FMCU9J92LUB15646,2020,Ford,Escape,Titanium ,24399,57218,Automatic,AWD,Gas,23,31,Star White Metallic Tri-Coat,Ebony Black, Tracy, CA
1C4RJEBG2LC265081,2020,Jeep,Grand,Limited ,28669,73195,Automatic,RWD,Gas,19,26,Bright White Clearcoat,Black, Yukon, OK
2C4RDGCG8KR798091,2019,Dodge,Grand,SXT,20987,73582,Automatic,FWD,Gas,17,25,Black Onyx Crystal Pearlcoat,Black, Alcoa, TN
1C4BJWDG7GL106745,2016,Jeep,Wrangler,Unlimited Sport,25995,76758,Automatic,4WD,Gas,16,21,Black Clearcoat,Black, Sherman Oaks, CA
WBA13BK08MCF39507,2021,BMW,5,M550i xDrive,61987,26954,Automatic,AWD,Gas,17,25,Alpine White,Black, Glendale, CA
3VW167AJ4GM307467,2016,Volkswagen,Jetta,1.4T S ,11563,95944,Manual,FWD,Gas,28,40,Black Uni,Titan Black, Draper, UT
WA1VAAF7XKD042694,2019,Audi,Q7,Prestige 3.0,39587,48328,Automatic,AWD,Gas,19,25,Florett Silver Metallic,Rock Gray, Woodstock, GA
WP0CA298X4S620914,2004,Porsche,Boxster,,23995,17578,Manual,RWD,Gas,20,29,Arctic Silver Metallic,Black, Brea, CA
5FRYD4H44GB018503,2016,Acura,MDX,SH- with Technology Package,23621,83507,Automatic,AWD,Gas,18,26,Maroon,Unknown, Salt Lake City, UT
1HGCV2F30MA032492,2021,Honda,Accord,Sport 2.0T ,24991,15573,Automatic,FWD,Gas,22,32,Crystal Black Pearl,Black, Portland, OR
W1KWF8DB2MR621976,2021,Mercedes-Benz,C-Class,C 300 Sedan ,32900,26597,Automatic,RWD,Gas,23,35,Designo Diamond White Metallic,Black, Valencia, CA
2FMPK4K98HBC13036,2017,Ford,Edge,Titanium ,19310,107091,Automatic,AWD,Gas,20,27,Ingot Silver Metallic,Ceramic, Denver, CO
WDDDJ75X46A047943,2006,Mercedes-Benz,CLS,CLS 500,5955,123968,Automatic,RWD,Gas,16,22,Black,Gray, Orlando, FL
WVWVF7AU4JW191340,2018,Volkswagen,Golf,DSG with DCC & Navigation,32995,65765,Automatic,AWD,Gas,22,29,Lapiz Blue Metallic,Titan Black, Cerritos, CA
1FTFW1E8XMKE07380,2021,Ford,F-150,Lariat SuperCrew 5.5' Box ,48215,40597,Automatic,4WD,Gas,19,24,Oxford White,Black, Little Rock, AR
3GKALVEV4LL119498,2020,GMC,Terrain,SLT ,19588,95549,Automatic,AWD,Gas,25,28,Graphite Gray Metallic,Jet Black, Fredericksburg, VA
WBAPK7G59BNN77924,2011,BMW,3,328i xDrive Sedan ,11776,77179,Automatic,AWD,Gas,17,25,Jet Black,Black, Portland, OR
1GKS1BKC1KR173344,2019,GMC,Yukon,SLT ,45484,42824,Automatic,RWD,Gas,15,22,Summit White,Jet Black, Van Nuys, CA
1FTFW1E5XKKE01324,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,35500,81387,Automatic,4WD,Gas,18,23,White,Medium Earth Gray, Centerville, UT
3FA6P0LUXJR173519,2018,Ford,Fusion,Hybrid SE ,16998,90180,Automatic,FWD,Hybrid,43,41,Gray,Tan, Fort Worth, TX
1FTFW1RG1KFA63025,2019,Ford,F-150,Raptor SuperCrew 5.5' Box ,62989,44791,Automatic,4WD,Gas,15,18,Ford Performance Blue Metallic,Black, Los Angeles, CA
1FTEW1CP6LKF33594,2020,Ford,F-150,XL SuperCrew 5.5' Box ,36988,32468,Automatic,RWD,Gas,19,25,Oxford White,Black, Tampa, FL
2HGFC3A59JH755417,2018,Honda,Civic,Si Coupe ,22489,47890,Manual,FWD,Gas,28,38,White Orchid Pearl,Black, Webster, TX
1HGCV1F38NA044854,2022,Honda,Accord,Sport 1.5T ,29998,11083,Automatic,FWD,Gas,29,35,Blue,Black, Encino, CA
1FMSK8DH9LGA08834,2020,Ford,Explorer,XLT ,31500,41678,Automatic,4WD,Gas,20,27,Iconic Silver Metallic,Ebony, Falls Church, VA
SHHFK7G48LU207116,2020,Honda,Civic,Sport Hatchback ,20998,99410,Manual,FWD,Gas,29,37,Silver/Gray,Black, Torrance, CA
1FTEW1E40KKC53106,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,35472,71287,Automatic,4WD,Gas,18,23,Ingot Silver,Gray, Canton, NC
1C6RR6FG5MS576270,2021,Ram,1500,"Tradesman Quad Cab 6'4"" Box ",28500,25573,Automatic,RWD,Gas,17,25,Bright White Clearcoat,Diesel Gray/Black, Denison, TX
3MW5R1J03L8B42141,2020,BMW,3,330i ,36865,23296,Automatic,RWD,Gas,26,36,Alpine White,Black, Los Angeles, CA
5J8YD4H55LL003530,2020,Acura,MDX,SH- with Technology Package,32995,48476,Automatic,AWD,Gas,19,26,Platinum White Pearl,Unspecified, Waldorf, MD
1C4PJMLB1LD522925,2020,Jeep,Cherokee,Altitude ,28589,35465,Automatic,4WD,Gas,21,29,Granite Crystal Metallic Clearcoat,Black, Online Retailer,
5J8TC2H63ML002680,2021,Acura,RDX,SH- with A-Spec Package,38880,37880,Automatic,AWD,Gas,21,26,Platinum White Pearl,Red, Sugar Land, TX
2C4RC1DGXMR519676,2021,Chrysler,Voyager,LXI ,20764,68683,Automatic,FWD,Gas,19,28,Bright White Clearcoat,Black/Alloy, Miami, FL
4T1B11HK7JU085488,2018,Toyota,Camry,SE I4 ,16786,84082,Automatic,FWD,Gas,28,39,Super White,Black, Fairfax, VA
1GKS2DKL6MR149830,2021,GMC,Yukon,Denali ,70411,38284,Automatic,4WD,Gas,14,19,Onyx Black,Jet Black, Prattville, AL
5YFEPMAE9MP250500,2021,Toyota,Corolla,LE ,19998,36300,Automatic,FWD,Gas,30,38,Blueprint,Black, Pinellas Park, FL
1FTEW1E46KFB04904,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,35500,51561,Automatic,4WD,Gas,18,23,White,Medium Earth Gray, Chantilly, VA
JTEZU5JR8G5126802,2016,Toyota,4Runner,SR5 Premium V6 ,28998,93790,Automatic,RWD,Gas,17,22,Super White,Black/Graphite, Buena Park, CA
1FMCU0H6XMUA63790,2021,Ford,Escape,SEL ,23950,46724,Automatic,FWD,Gas,28,34,Iconic Silver Metallic,Black, Frederick, MD
5LM5J7XC7NGL16126,2022,Lincoln,Aviator,Reserve ,67407,5364,Automatic,AWD,Gas,17,24,Asher Gray Metallic Clearcoat,Ebony, Santa Monica, CA
